monat,jahr,meldestelle_code,tarifverbund_id,angebot_gruppe,umsatz_eur
1,2025,MS-MUC-005,3,210,13595.84
5,2024,MS-STR-002,16,100,32903.84
3,2024,MS-LEJ-001,13,200,22917.9
6,2024,MS-DUI-006,14,110,23789.27
7,2025,MS-MUC-001,13,130,11152.19
12,2024,MS-STR-005,17,110,3933.37
9,2025,MS-HAM-004,12,210,33913.35
1,2025,MS-LEJ-004,10,120,21507.54
4,2024,MS-NUE-003,20,100,1946.72
5,2025,MS-LEJ-002,15,200,31183.8
12,2025,MS-DUI-005,14,100,11008.57
11,2025,MS-DRS-003,18,100,23243.34
12,2025,MS-NUE-006,1,110,9089.81
6,2024,MS-CGN-003,3,130,19911.53
11,2025,MS-NUE-002,7,210,5797.7
8,2024,MS-DRS-005,15,210,10388.52
2,2024,MS-MUC-004,12,130,26086.38
7,2024,MS-ESS-003,18,100,23155.04
8,2024,MS-DTM-002,18,130,7658.32
9,2025,MS-ESS-001,7,200,34580.62
7,2024,MS-DRS-003,19,110,27657.91
9,2025,MS-MUC-001,20,130,14664.15
12,2025,MS-CGN-001,20,110,8756.92
3,2024,MS-CGN-003,7,120,14514.4
10,2024,MS-DRS-004,12,210,33539.61
10,2025,MS-BER-004,13,110,18048.15
12,2024,MS-LEJ-005,3,130,8448.24
2,2024,MS-NUE-006,17,210,25993.3
3,2024,MS-DTM-001,17,210,33570.9
4,2024,MS-BRE-002,18,200,27668.88
2,2024,MS-MUC-005,17,200,6668.24
11,2024,MS-MUC-005,1,120,9526.55
9,2024,MS-FRA-005,10,120,17280.5
9,2025,MS-BRE-002,18,200,22998.81
10,2024,MS-CGN-003,19,110,13953.15
2,2025,MS-FRA-003,9,200,19625.99
9,2025,MS-DUS-004,9,110,31501.36
5,2024,MS-CGN-003,5,210,7912.5
7,2024,MS-DRS-005,2,100,7237.44
5,2024,MS-CGN-003,13,100,11839.93
8,2025,MS-CGN-003,11,100,27728.06
5,2025,MS-DRS-002,8,100,34805.59
7,2025,MS-NUE-004,6,120,17719.22
7,2024,MS-DTM-004,14,110,6498.88
4,2024,MS-DRS-002,10,120,5449.0
11,2024,MS-DUI-006,4,120,17464.01
9,2024,MS-HAM-004,12,200,26718.06
10,2024,MS-MUC-004,2,200,6333.34
12,2024,MS-DRS-002,3,130,6323.29
3,2025,MS-MUC-004,8,110,23294.25
6,2024,MS-DUI-006,6,130,20262.13
1,2025,MS-BER-007,12,110,7077.06
6,2024,MS-ESS-001,13,110,23714.82
4,2024,MS-HAJ-006,11,210,1623.41
10,2024,MS-BER-001,3,100,24728.12
10,2025,MS-BRE-002,15,200,19809.21
3,2025,MS-DTM-003,6,200,3591.88
12,2025,MS-BRE-003,7,120,5975.38
1,2024,MS-FRA-006,16,130,27011.34
3,2024,MS-NUE-006,12,100,16917.99
12,2024,MS-DRS-004,14,130,32517.29
6,2025,MS-NUE-006,12,130,16535.87
9,2025,MS-STR-002,6,100,13040.82
4,2025,MS-MUC-004,8,130,8901.13
3,2024,MS-LEJ-005,14,110,13882.81
8,2024,MS-CGN-003,13,110,29898.43
1,2024,MS-BRE-001,17,100,23140.69
5,2025,MS-DUS-003,9,210,33682.59
11,2025,MS-MUC-005,7,130,28873.2
5,2025,MS-LEJ-004,18,110,4176.23
2,2025,MS-MUC-005,12,100,14047.64
7,2025,MS-ESS-002,8,120,28385.56
5,2025,MS-BER-006,19,110,27608.76
2,2024,MS-STR-001,6,210,23539.84
1,2025,MS-HAJ-003,19,210,22397.46
12,2024,MS-BER-006,15,100,10462.54
5,2025,MS-DRS-002,13,100,16299.7
1,2025,MS-STR-004,11,200,32918.07
10,2025,MS-FRA-001,9,210,9208.57
1,2025,MS-MUC-005,13,100,20800.44
1,2024,MS-DUS-001,17,110,3507.28
4,2024,MS-STR-004,16,100,19249.89
5,2025,MS-NUE-004,8,120,20104.45
5,2025,MS-DRS-001,9,130,9676.17
7,2024,MS-DRS-001,4,210,34075.12
10,2024,MS-BER-007,17,200,29068.22
2,2025,MS-ESS-004,16,100,25546.81
5,2024,MS-CGN-003,10,100,2872.48
9,2025,MS-HAJ-006,18,200,6630.47
3,2025,MS-STR-005,18,100,28962.89
7,2025,MS-LEJ-006,16,130,19464.5
11,2025,MS-BER-004,19,110,19182.12
11,2024,MS-FRA-002,14,130,1025.03
12,2024,MS-HAJ-003,7,120,33703.78
1,2025,MS-DUI-005,7,110,33673.07
5,2024,MS-ESS-004,1,110,2465.29
11,2024,MS-ESS-004,10,110,9250.55
1,2024,MS-DRS-002,2,100,9574.97
3,2024,MS-DRS-001,17,100,26244.01
3,2025,MS-HAJ-004,4,100,21457.15
3,2025,MS-BER-001,8,110,16945.44
7,2024,MS-STR-002,9,120,8910.82
10,2024,MS-DUI-001,2,110,26072.81
9,2025,MS-MUC-001,4,210,3431.47
7,2025,MS-STR-004,1,130,4961.65
11,2024,MS-ESS-001,4,120,18954.13
4,2024,MS-HAM-002,11,120,27906.59
5,2025,MS-LEJ-006,18,200,28001.18
1,2024,MS-HAM-007,1,100,28788.96
1,2024,MS-HAJ-006,14,200,21160.98
4,2024,MS-LEJ-006,7,210,33040.28
4,2024,MS-LEJ-006,3,130,5819.91
6,2024,MS-NUE-006,8,130,28047.65
3,2025,MS-NUE-006,7,200,32111.75
5,2025,MS-BER-002,18,100,4946.83
9,2024,MS-DTM-005,6,120,10699.43
9,2025,MS-DUS-004,15,200,34531.69
12,2024,MS-DRS-005,6,130,31269.98
3,2024,MS-DRS-002,6,120,3088.39
6,2025,MS-LEJ-002,5,110,31702.07
7,2025,MS-DRS-004,8,120,5275.8
3,2025,MS-LEJ-003,16,130,10320.56
2,2025,MS-HAM-003,1,120,17069.55
1,2024,MS-HAJ-003,12,200,6166.13
1,2024,MS-DTM-003,12,210,33416.06
9,2024,MS-LEJ-004,7,200,4975.34
4,2025,MS-LEJ-004,12,200,17067.55
1,2024,MS-DRS-005,12,130,5088.8
3,2024,MS-LEJ-003,18,120,5827.28
3,2024,MS-HAM-005,8,130,2419.62
11,2025,MS-DUI-005,15,200,24108.58
1,2025,MS-MUC-003,8,130,22302.99
4,2025,MS-STR-005,7,210,6042.3
5,2024,MS-DRS-003,14,110,21587.96
6,2025,MS-DRS-002,5,200,5961.99
9,2024,MS-LEJ-006,16,200,14447.12
8,2024,MS-MUC-003,12,200,20006.99
10,2025,MS-NUE-003,13,100,3286.27
6,2025,MS-ESS-004,14,110,6097.86
12,2024,MS-DRS-001,3,120,15140.17
11,2025,MS-MUC-002,18,200,1305.08
6,2024,MS-HAJ-006,7,200,21245.4
5,2024,MS-LEJ-005,6,100,23102.11
2,2025,MS-DRS-005,19,120,17687.14
11,2024,MS-HAM-007,18,130,8162.55
8,2024,MS-LEJ-004,14,210,20070.49
11,2024,MS-BRE-002,4,130,25719.14
3,2024,MS-DRS-004,4,120,12830.43
10,2024,MS-HAM-004,18,210,28678.23
4,2025,MS-CGN-001,11,100,9789.38
7,2025,MS-BER-003,14,210,2122.14
7,2025,MS-STR-005,20,100,8141.85
10,2025,MS-HAM-003,17,200,11266.31
1,2025,MS-DRS-002,1,120,27018.02
9,2025,MS-FRA-001,4,110,11754.57
11,2025,MS-DUI-001,16,210,34854.29
6,2024,MS-FRA-004,17,120,19932.63
2,2025,MS-FRA-001,11,120,12270.15
3,2024,MS-HAM-003,10,130,7351.51
9,2024,MS-DRS-004,18,210,30569.88
2,2024,MS-BRE-001,5,120,22459.49
11,2024,MS-NUE-006,4,110,12517.02
3,2024,MS-FRA-004,5,110,23770.36
12,2024,MS-LEJ-006,13,210,30785.36
1,2024,MS-DRS-003,10,130,10487.11
4,2025,MS-DUI-005,20,110,858.4
2,2025,MS-HAM-002,2,120,33310.79
6,2025,MS-HAJ-002,18,110,21877.66
8,2025,MS-NUE-001,16,130,11955.84
8,2024,MS-HAM-007,17,100,23836.0
6,2024,MS-ESS-001,2,200,10853.04
3,2024,MS-FRA-004,10,120,34325.04
3,2025,MS-HAJ-001,12,210,32006.47
7,2025,MS-DRS-001,2,130,28180.15
12,2024,MS-LEJ-007,3,130,1917.95
7,2025,MS-BER-004,20,120,33788.06
7,2025,MS-HAJ-001,12,200,1188.34
9,2025,MS-FRA-006,1,100,7459.21
10,2025,MS-BER-006,15,210,12107.21
2,2024,MS-NUE-004,7,110,10291.51
12,2024,MS-MUC-003,9,130,10626.0
4,2025,MS-DUS-004,20,200,28714.56
11,2024,MS-STR-004,3,200,1902.3
6,2024,MS-HAM-005,4,200,927.67
5,2025,MS-HAM-004,7,130,24854.85
8,2025,MS-MUC-004,14,200,23048.12
8,2025,MS-FRA-002,1,210,17596.03
11,2024,MS-MUC-003,10,200,8013.44
2,2025,MS-HAM-006,13,210,24329.86
8,2024,MS-FRA-007,8,210,18193.65
10,2024,MS-MUC-002,17,110,17960.45
9,2025,MS-STR-003,7,110,15553.1
12,2025,MS-LEJ-006,7,130,16557.33
7,2024,MS-BER-005,7,130,34725.6
8,2024,MS-NUE-005,5,200,15049.36
8,2025,MS-DRS-003,8,110,17216.73
3,2025,MS-HAJ-006,17,110,27145.04
1,2025,MS-DUI-006,15,120,29410.39
6,2024,MS-HAJ-003,2,200,19747.01
1,2025,MS-DRS-003,20,100,30897.55
11,2024,MS-ESS-003,17,200,8001.36
6,2025,MS-FRA-002,9,120,10057.51
12,2025,MS-HAJ-001,11,110,3696.55
2,2024,MS-DUI-002,4,120,7906.97
3,2024,MS-BER-004,18,200,27016.55
2,2025,MS-DUI-006,4,210,20898.74
7,2024,MS-BER-007,19,100,27612.94
9,2025,MS-NUE-006,15,120,8804.28
4,2025,MS-MUC-003,6,130,1365.67
6,2025,MS-HAJ-003,6,130,3296.41
12,2024,MS-STR-002,14,130,15363.81
2,2025,MS-DUI-002,10,200,34251.92
12,2025,MS-DUS-004,17,100,27424.49
11,2024,MS-DTM-003,20,130,17677.02
12,2024,MS-STR-004,13,120,26453.75
4,2025,MS-DRS-002,12,100,16310.0
8,2024,MS-HAJ-005,6,200,4414.7
6,2025,MS-DUI-003,19,110,22387.89
5,2024,MS-LEJ-006,11,210,31126.14
4,2025,MS-NUE-006,8,100,6748.2
9,2025,MS-DRS-001,1,210,21958.06
12,2025,MS-FRA-002,2,130,29189.51
11,2024,MS-DUS-004,15,200,30244.33
4,2025,MS-HAM-007,6,130,33230.89
4,2025,MS-NUE-004,14,200,18208.2
3,2024,MS-LEJ-006,3,200,28604.59
8,2024,MS-NUE-005,2,100,15713.32
9,2025,MS-ESS-002,4,210,1583.52
11,2025,MS-DTM-004,4,130,30045.05
11,2025,MS-NUE-003,8,120,27045.21
10,2025,MS-BER-001,8,120,20265.86
1,2024,MS-HAM-005,9,100,11600.9
4,2024,MS-HAJ-004,17,110,20154.61
7,2024,MS-DTM-005,15,100,32326.11
2,2024,MS-FRA-006,1,120,26667.21
1,2025,MS-DUS-003,17,200,33444.43
5,2025,MS-LEJ-004,20,130,3869.94
11,2024,MS-DTM-004,19,200,2788.87
8,2024,MS-LEJ-006,16,130,5180.49
6,2024,MS-DRS-002,17,210,15563.92
12,2025,MS-CGN-001,1,120,9797.24
8,2024,MS-DTM-002,13,200,25233.48
7,2024,MS-DTM-001,16,130,9188.13
10,2025,MS-BER-001,10,120,950.99
4,2024,MS-LEJ-003,19,110,3075.14
7,2024,MS-BER-006,13,120,11129.23
7,2024,MS-MUC-004,6,100,7191.97
9,2025,MS-DUS-003,8,200,32372.57
5,2025,MS-HAJ-002,15,210,3189.0
1,2025,MS-STR-005,17,100,13171.22
6,2024,MS-NUE-002,17,120,9637.87
9,2025,MS-MUC-002,5,120,14475.03
8,2025,MS-BER-006,19,200,5038.75
10,2024,MS-BER-001,17,200,6373.36
4,2024,MS-MUC-002,18,200,4168.93
6,2025,MS-NUE-002,4,100,24158.2
10,2024,MS-HAM-001,19,200,18764.58
3,2024,MS-ESS-003,10,110,17910.78
11,2025,MS-STR-005,9,200,28157.99
8,2025,MS-LEJ-005,14,210,3591.86
3,2025,MS-DTM-005,17,120,17242.18
5,2024,MS-DRS-002,2,200,15850.48
3,2024,MS-STR-004,3,210,29524.23
3,2025,MS-DUS-003,11,100,20807.07
4,2024,MS-HAM-001,3,200,12589.14
9,2024,MS-ESS-001,1,210,24394.36
8,2025,MS-HAM-006,12,110,17580.89
4,2025,MS-LEJ-003,13,200,28705.78
10,2024,MS-NUE-003,19,100,10341.31
9,2024,MS-FRA-004,20,120,29027.14
1,2024,MS-DRS-003,14,200,13083.56
7,2024,MS-NUE-002,20,110,6933.86
9,2025,MS-FRA-003,6,130,34466.04
1,2025,MS-FRA-007,13,130,12811.6
4,2024,MS-ESS-004,6,200,23799.78
10,2025,MS-BER-004,16,130,12776.96
6,2025,MS-NUE-005,2,100,20917.45
10,2024,MS-HAJ-004,10,210,21260.3
1,2025,MS-DUS-004,16,100,25164.43
1,2025,MS-DTM-005,5,210,34089.14
2,2025,MS-DUI-001,4,120,32615.07
10,2024,MS-DRS-001,1,210,19089.34
11,2024,MS-BER-005,14,200,1701.01
4,2025,MS-LEJ-004,14,110,25060.13
4,2024,MS-HAM-007,8,100,16243.89
10,2025,MS-ESS-003,6,100,12691.74
6,2024,MS-LEJ-002,19,200,16753.43
11,2025,MS-MUC-004,14,200,34465.53
2,2024,MS-DTM-001,17,200,34734.6
6,2025,MS-DUS-004,17,120,3376.89
8,2025,MS-DTM-005,14,110,25008.65
9,2024,MS-BRE-003,19,110,28810.36
4,2024,MS-ESS-002,13,200,20554.91
12,2024,MS-BER-007,15,100,1780.2
11,2024,MS-LEJ-006,9,120,13543.58
10,2024,MS-CGN-003,4,110,5250.43
7,2024,MS-DUI-006,10,110,16439.03
3,2025,MS-BRE-003,2,120,14648.03
9,2025,MS-MUC-004,15,210,34254.41
4,2025,MS-DTM-004,18,210,14998.98
12,2025,MS-NUE-003,6,110,24373.51
1,2024,MS-LEJ-007,5,130,16198.17
9,2024,MS-FRA-004,18,200,3900.15
7,2025,MS-MUC-004,8,100,25750.97
6,2025,MS-BRE-002,20,120,2413.58
7,2024,MS-HAJ-001,19,130,27798.08
8,2024,MS-NUE-005,3,130,25782.94
7,2025,MS-DUI-004,10,200,17211.18
2,2024,MS-FRA-001,11,130,28162.21
11,2024,MS-NUE-002,13,110,16318.65
4,2025,MS-ESS-002,15,130,12320.7
10,2024,MS-LEJ-006,5,100,30228.82
6,2024,MS-DUI-004,5,210,9612.6
7,2024,MS-HAM-007,13,100,24653.63
7,2025,MS-HAJ-005,3,200,4980.95
5,2024,MS-ESS-003,15,130,10791.45
11,2024,MS-FRA-002,20,110,1977.24
8,2025,MS-DUI-006,8,200,13183.25
6,2024,MS-DUI-004,10,100,11470.94
6,2025,MS-ESS-003,11,100,30366.63
2,2025,MS-HAM-003,14,110,19897.32
11,2025,MS-DUS-001,19,120,4507.23
3,2024,MS-DUS-003,20,110,16419.13
7,2024,MS-HAM-006,6,210,19734.72
3,2024,MS-DRS-005,11,110,6178.4
12,2025,MS-CGN-002,13,100,31569.75
1,2024,MS-DTM-004,14,200,2128.9
7,2025,MS-DTM-001,15,130,32811.43
3,2025,MS-CGN-002,10,120,10796.97
7,2025,MS-BRE-001,7,100,19139.83
1,2024,MS-HAM-005,7,110,3196.83
11,2024,MS-FRA-003,8,120,28159.45
12,2024,MS-HAJ-001,12,100,5659.41
10,2024,MS-BER-001,8,110,9648.81
2,2025,MS-STR-002,8,110,27898.2
5,2024,MS-DTM-004,16,130,34492.46
4,2024,MS-HAJ-001,19,110,16993.75
4,2025,MS-HAJ-004,5,200,29302.18
3,2025,MS-DUS-003,19,130,29218.15
2,2024,MS-HAM-004,4,110,33202.99
9,2024,MS-HAM-007,11,120,5784.91
1,2025,MS-BER-002,3,200,24312.88
7,2025,MS-NUE-002,16,110,15747.64
7,2025,MS-HAM-005,14,200,26460.45
12,2025,MS-FRA-003,15,210,12512.37
5,2025,MS-BER-001,4,210,11026.16
11,2025,MS-MUC-004,11,120,8142.67
4,2025,MS-ESS-004,2,200,6481.98
7,2024,MS-DUI-002,2,110,32796.6
8,2024,MS-DRS-005,13,110,1433.65
3,2024,MS-HAJ-002,4,200,24823.53
9,2024,MS-STR-003,5,130,12432.02
11,2024,MS-BRE-003,2,200,28429.91
5,2024,MS-DUS-003,6,200,16416.66
4,2024,MS-STR-004,14,100,23314.68
4,2025,MS-NUE-002,13,110,25253.9
6,2025,MS-LEJ-007,7,100,33609.88
11,2025,MS-DUI-005,7,100,10842.27
2,2025,MS-BER-004,16,210,33320.3
8,2025,MS-FRA-001,17,100,21652.48
1,2025,MS-DUS-002,18,110,16095.48
11,2024,MS-MUC-005,19,100,24863.8
4,2025,MS-MUC-002,9,210,16344.98
5,2024,MS-STR-001,19,120,5452.46
8,2025,MS-ESS-002,3,110,18441.39
11,2024,MS-DUS-003,10,120,33528.2
5,2024,MS-DTM-004,9,130,6141.26
11,2025,MS-LEJ-006,12,130,11421.75
2,2024,MS-DRS-003,6,100,21453.81
1,2025,MS-STR-002,2,110,29147.33
6,2025,MS-DUI-004,10,110,31391.69
2,2025,MS-BER-002,14,130,24156.74
4,2025,MS-FRA-003,5,100,34100.99
11,2024,MS-BER-002,1,210,31294.13
3,2025,MS-FRA-003,5,100,3805.78
4,2024,MS-BER-002,10,210,33100.07
5,2025,MS-HAM-003,9,200,4038.06
8,2024,MS-DUI-001,6,210,7496.55
10,2024,MS-DUI-002,5,210,27826.9
6,2024,MS-NUE-003,4,130,33113.54
1,2024,MS-FRA-003,14,120,19741.34
2,2025,MS-HAM-001,15,120,5001.88
12,2024,MS-HAM-002,14,110,14434.67
8,2024,MS-HAM-005,8,110,30485.71
4,2024,MS-HAM-004,14,200,19250.17
2,2025,MS-MUC-002,13,110,5583.58
6,2024,MS-DTM-001,20,110,29085.0
11,2025,MS-DTM-003,4,130,27224.42
6,2024,MS-BER-004,2,200,26521.84
10,2025,MS-DRS-004,10,120,15519.38
7,2025,MS-DTM-004,7,110,24743.38
9,2024,MS-DUS-002,7,210,33852.56
1,2025,MS-NUE-005,15,120,28649.23
5,2025,MS-HAM-005,15,200,17967.81
1,2024,MS-HAJ-001,3,210,21523.01
2,2024,MS-BER-003,15,100,9215.54
12,2024,MS-NUE-002,5,210,7635.41
11,2025,MS-BER-006,9,110,23987.48
12,2024,MS-NUE-006,2,100,14840.07
12,2025,MS-DTM-001,16,110,21082.92
7,2024,MS-HAM-005,14,120,18500.77
9,2024,MS-HAJ-004,19,200,26201.76
4,2025,MS-HAM-007,11,130,16182.01
4,2024,MS-NUE-003,12,110,26475.15
3,2024,MS-DUI-003,3,100,30105.14
10,2025,MS-DUI-003,10,130,12016.97
12,2024,MS-DRS-001,16,210,16755.75
4,2025,MS-HAM-001,12,200,13853.94
2,2024,MS-BER-002,9,130,32584.9
7,2024,MS-HAJ-001,6,130,25443.58
3,2024,MS-DTM-001,18,110,17214.78
1,2024,MS-DTM-005,17,130,19151.33
9,2024,MS-MUC-003,13,210,1738.75
6,2025,MS-ESS-004,2,100,13031.52
4,2025,MS-HAJ-004,11,110,4339.48
5,2024,MS-HAJ-004,13,210,30439.16
11,2025,MS-LEJ-002,20,130,24103.12
12,2025,MS-MUC-002,15,110,4202.13
6,2024,MS-NUE-001,15,210,21452.02
1,2024,MS-NUE-003,14,200,16028.14
5,2025,MS-MUC-002,20,210,9485.88
12,2025,MS-DTM-002,7,130,23152.13
2,2025,MS-CGN-001,3,110,32547.65
5,2024,MS-LEJ-001,20,210,3548.47
3,2024,MS-FRA-002,15,200,17841.68
2,2025,MS-LEJ-005,13,210,33757.56
2,2024,MS-DTM-005,14,200,31579.39
1,2024,MS-NUE-004,11,100,23989.34
7,2025,MS-LEJ-006,9,200,14373.33
2,2024,MS-NUE-006,14,100,10665.47
5,2024,MS-DTM-003,13,200,27785.65
8,2025,MS-DTM-001,8,210,14107.11
6,2024,MS-MUC-004,17,210,7597.52
7,2024,MS-DUS-003,6,130,27432.76
3,2024,MS-LEJ-002,14,120,638.16
5,2024,MS-HAM-007,16,130,6538.44
12,2025,MS-FRA-003,5,100,3653.3
2,2024,MS-DUI-001,2,200,22983.48
6,2025,MS-DUI-003,13,130,13901.84
10,2024,MS-LEJ-004,13,130,4183.9
4,2025,MS-DUI-004,15,130,18189.04
6,2025,MS-HAJ-001,10,200,9525.05
3,2024,MS-ESS-002,4,210,16358.37
8,2024,MS-HAM-004,16,200,24379.34
4,2025,MS-ESS-002,13,110,30815.95
10,2024,MS-HAJ-003,2,100,6921.2
12,2025,MS-ESS-004,2,100,19398.49
6,2024,MS-DTM-003,18,210,32871.63
10,2025,MS-LEJ-007,8,210,12859.1
4,2025,MS-HAJ-006,15,210,6715.17
8,2025,MS-DRS-001,1,100,31433.57
9,2024,MS-LEJ-006,7,200,909.8
4,2024,MS-LEJ-006,14,120,16458.97
9,2025,MS-CGN-003,3,110,30984.44
11,2025,MS-DUI-002,15,130,29583.99
1,2024,MS-MUC-001,16,130,1942.96
5,2024,MS-ESS-004,16,120,34977.82
6,2025,MS-CGN-003,8,110,1714.53
3,2024,MS-ESS-002,14,100,8300.39
4,2024,MS-LEJ-003,12,130,15516.2
5,2024,MS-BER-004,11,200,17002.41
11,2025,MS-MUC-002,8,200,24674.15
5,2024,MS-HAM-003,17,130,19171.55
5,2025,MS-FRA-002,9,120,20504.97
6,2024,MS-LEJ-004,10,100,15427.56
1,2025,MS-ESS-004,15,100,22878.57
8,2024,MS-STR-005,17,110,6594.97
5,2025,MS-ESS-001,8,200,22853.23
7,2024,MS-DUI-006,10,130,13601.51
11,2025,MS-BER-002,10,100,34986.74
2,2025,MS-NUE-004,17,130,14496.66
11,2024,MS-BRE-001,12,200,21264.61
2,2025,MS-HAJ-001,6,120,5109.15
3,2024,MS-FRA-003,13,130,4014.4
11,2024,MS-FRA-001,5,200,28563.25
7,2025,MS-DUI-003,17,200,6431.63
5,2025,MS-FRA-003,2,210,6333.83
8,2024,MS-MUC-003,3,130,30641.96
3,2024,MS-DRS-001,8,110,13924.32
3,2025,MS-CGN-001,8,120,7328.39
12,2024,MS-DUI-004,6,210,23939.23
9,2024,MS-NUE-001,7,120,20177.7
9,2024,MS-DRS-004,13,100,29029.22
10,2024,MS-DUI-001,4,120,17941.29
3,2024,MS-DUS-002,5,210,23840.44
3,2025,MS-HAJ-003,19,130,13806.5
12,2025,MS-LEJ-001,17,210,4166.21
5,2024,MS-STR-001,8,210,13969.42
8,2025,MS-HAM-003,13,210,17033.02
11,2024,MS-STR-002,6,130,8396.11
8,2024,MS-NUE-001,10,210,23213.91
7,2024,MS-BER-003,10,210,18777.62
11,2024,MS-FRA-007,4,110,2076.4
6,2025,MS-ESS-002,20,200,16128.81
10,2025,MS-MUC-002,2,130,32138.78
1,2024,MS-STR-003,14,120,14283.37
1,2024,MS-NUE-006,18,130,16971.85
11,2024,MS-ESS-003,14,120,33205.69
11,2025,MS-NUE-004,15,210,22314.4
9,2025,MS-HAJ-005,14,100,8617.51
10,2025,MS-BER-006,14,210,27177.3
11,2025,MS-STR-005,13,130,31186.53
5,2025,MS-HAJ-006,9,130,34030.16
2,2025,MS-LEJ-001,14,130,25591.37
12,2024,MS-HAM-001,19,130,34141.62
6,2025,MS-FRA-003,15,210,9007.75
6,2024,MS-HAM-001,11,130,19538.15
9,2025,MS-MUC-002,1,130,7675.92
11,2025,MS-NUE-002,14,110,25594.8
10,2025,MS-HAM-002,1,100,12310.11
10,2025,MS-BRE-002,10,200,8428.26
12,2025,MS-DTM-002,3,100,26381.57
4,2024,MS-DRS-004,14,130,15139.47
7,2024,MS-DRS-001,5,110,10071.2
7,2025,MS-CGN-002,8,200,16929.39
2,2024,MS-HAM-003,4,120,33247.26
4,2024,MS-HAJ-005,3,200,11192.31
8,2025,MS-ESS-004,8,110,9181.01
5,2024,MS-DUS-002,2,100,30014.13
11,2024,MS-NUE-004,11,100,17364.52
10,2025,MS-HAM-005,9,130,14786.93
11,2025,MS-NUE-005,6,210,19244.59
7,2025,MS-HAM-002,16,200,25004.35
5,2024,MS-HAM-007,8,110,16813.11
2,2024,MS-STR-005,7,210,12966.27
1,2025,MS-DUI-002,11,120,10965.83
10,2025,MS-DUI-002,11,110,23136.62
10,2025,MS-NUE-001,13,120,25323.02
5,2024,MS-STR-005,20,200,7447.59
12,2024,MS-MUC-003,19,110,31898.14
5,2025,MS-LEJ-005,14,120,19482.39
6,2025,MS-BER-005,7,210,6856.52
2,2025,MS-STR-005,2,120,16700.43
12,2025,MS-DTM-003,20,130,30978.27
4,2024,MS-MUC-002,6,200,1702.15
12,2024,MS-ESS-002,4,100,11383.37
4,2025,MS-LEJ-004,2,110,19225.91
8,2025,MS-LEJ-001,15,120,29526.35
10,2024,MS-FRA-001,9,130,31883.57
2,2025,MS-DTM-004,3,200,3180.43
3,2024,MS-CGN-003,5,210,20222.35
8,2025,MS-LEJ-001,2,110,6089.92
2,2025,MS-DUI-004,16,120,27460.15
10,2024,MS-FRA-005,7,130,15959.04
9,2024,MS-LEJ-006,10,130,18548.59
3,2025,MS-NUE-005,15,100,32127.64
1,2025,MS-DTM-004,12,120,9609.57
4,2024,MS-MUC-003,16,110,32287.54
1,2025,MS-FRA-002,16,200,31858.57
10,2025,MS-MUC-001,8,210,33731.14
12,2024,MS-LEJ-004,3,210,31909.69
4,2025,MS-NUE-001,15,120,17295.58
6,2024,MS-DTM-005,17,200,31196.46
6,2024,MS-DUS-002,2,110,15411.96
8,2024,MS-HAM-005,17,130,9597.2
5,2024,MS-ESS-004,8,130,31509.02
7,2024,MS-HAJ-006,13,100,5945.03
1,2025,MS-MUC-003,12,100,8683.55
8,2025,MS-DUI-001,13,120,19251.48
2,2025,MS-DUI-006,20,100,21738.12
2,2025,MS-HAM-006,1,210,3636.78
6,2025,MS-BER-002,14,100,14333.79
6,2024,MS-BER-006,16,110,33315.53
10,2024,MS-LEJ-007,2,210,33765.05
5,2024,MS-DUS-004,20,120,24638.82
3,2024,MS-BER-002,5,130,16384.58
5,2025,MS-HAM-007,2,200,20415.33
9,2025,MS-ESS-004,5,110,16055.29
7,2024,MS-STR-004,16,100,33237.65
2,2024,MS-MUC-004,17,100,22319.65
8,2025,MS-HAM-005,13,110,29723.01
4,2024,MS-BER-003,4,100,28572.19
4,2024,MS-NUE-005,19,130,547.42
2,2025,MS-LEJ-001,12,130,21753.03
4,2025,MS-LEJ-005,9,210,5688.56
12,2024,MS-FRA-005,16,200,2786.86
7,2025,MS-DUI-001,20,130,32470.78
1,2025,MS-NUE-004,9,100,15888.58
10,2025,MS-DRS-003,20,210,28124.5
9,2025,MS-FRA-007,15,120,14145.87
4,2025,MS-HAJ-003,1,110,32819.28
11,2025,MS-MUC-005,7,100,1875.44
10,2025,MS-HAM-007,11,120,13473.28
7,2024,MS-BER-001,4,120,10360.92
8,2024,MS-CGN-002,6,100,1069.32
12,2025,MS-HAJ-003,16,200,10226.43
1,2024,MS-NUE-001,13,120,15304.78
3,2025,MS-NUE-003,2,130,11469.75
1,2024,MS-HAM-007,10,110,27659.35
10,2025,MS-DUI-001,17,200,12347.68
9,2024,MS-FRA-007,9,100,8433.36
4,2024,MS-DUI-005,4,120,1408.07
6,2025,MS-BRE-002,18,100,6010.01
10,2025,MS-STR-005,2,100,26725.64
6,2024,MS-FRA-006,17,210,25550.51
10,2024,MS-HAJ-001,5,110,14761.11
9,2024,MS-DTM-005,15,210,17519.19
10,2025,MS-DTM-004,4,110,34831.26
2,2025,MS-DRS-005,20,210,30674.18
4,2025,MS-FRA-006,19,200,6649.18
5,2024,MS-MUC-001,19,110,29041.42
5,2024,MS-ESS-004,1,210,24048.47
5,2025,MS-DUS-001,6,110,27898.87
2,2025,MS-LEJ-007,18,130,33531.46
9,2024,MS-HAM-006,3,130,28617.09
11,2025,MS-BER-005,5,110,1026.65
