jahr,monat,tarifverbund_id,angebot_gruppe,bundesland_code2,anteil
2024,9,5,120,12,0.2449
2024,9,5,120,15,0.1454
2024,9,5,120,6,0.0994
2024,9,5,120,16,0.1787
2024,9,5,120,8,0.3316
2024,3,19,210,11,0.1554
2024,3,19,210,6,0.4372
2024,3,19,210,13,0.0759
2024,3,19,210,14,0.2074
2024,3,19,210,15,0.1211
2024,3,19,210,8,0.003
2025,1,3,130,15,0.4473
2025,1,3,130,6,0.1521
2025,1,3,130,9,0.03
2025,1,3,130,13,0.0373
2025,1,3,130,7,0.1999
2025,1,3,130,14,0.1334
2024,2,16,130,5,0.4555
2024,2,16,130,3,0.1375
2024,2,16,130,16,0.407
2024,7,8,100,16,0.1083
2024,7,8,100,15,0.1866
2024,7,8,100,5,0.2041
2024,7,8,100,1,0.0035
2024,7,8,100,3,0.1586
2024,7,8,100,4,0.1711
2024,7,8,100,11,0.1678
2024,5,17,130,3,0.6786
2024,5,17,130,8,0.2891
2024,5,17,130,1,0.0323
2024,10,19,210,10,0.02
2024,10,19,210,13,0.0149
2024,10,19,210,5,0.2289
2024,10,19,210,3,0.2413
2024,10,19,210,4,0.1784
2024,10,19,210,9,0.2428
2024,10,19,210,7,0.0737
2025,12,14,200,9,0.003
2025,12,14,200,12,0.1902
2025,12,14,200,2,0.1576
2025,12,14,200,4,0.2034
2025,12,14,200,5,0.1175
2025,12,14,200,11,0.1197
2025,12,14,200,10,0.2086
2025,7,16,120,16,0.1778
2025,7,16,120,3,0.1388
2025,7,16,120,14,0.2576
2025,7,16,120,5,0.1789
2025,7,16,120,6,0.0087
2025,7,16,120,15,0.2103
2025,7,16,120,9,0.0279
2024,11,9,100,12,0.2345
2024,11,9,100,13,0.1535
2024,11,9,100,15,0.3082
2024,11,9,100,7,0.3038
2024,6,2,130,11,0.5742
2024,6,2,130,8,0.2001
2024,6,2,130,16,0.2257
2025,11,14,210,11,0.4769
2025,11,14,210,10,0.4165
2025,11,14,210,14,0.1066
2024,11,7,200,1,0.0369
2024,11,7,200,3,0.218
2024,11,7,200,12,0.2141
2024,11,7,200,10,0.2003
2024,11,7,200,5,0.2423
2024,11,7,200,14,0.0884
2024,5,10,210,5,0.0759
2024,5,10,210,6,0.1238
2024,5,10,210,9,0.0162
2024,5,10,210,16,0.0382
2024,5,10,210,10,0.2952
2024,5,10,210,1,0.2638
2024,5,10,210,8,0.1869
2025,11,13,120,14,0.0156
2025,11,13,120,8,0.2088
2025,11,13,120,6,0.1713
2025,11,13,120,10,0.2306
2025,11,13,120,16,0.1594
2025,11,13,120,2,0.1675
2025,11,13,120,5,0.0468
2024,1,4,210,5,0.2063
2024,1,4,210,14,0.2388
2024,1,4,210,10,0.0819
2024,1,4,210,6,0.1691
2024,1,4,210,11,0.0472
2024,1,4,210,9,0.1916
2024,1,4,210,7,0.0651
2025,3,20,210,1,0.1314
2025,3,20,210,12,0.217
2025,3,20,210,11,0.0975
2025,3,20,210,6,0.16
2025,3,20,210,15,0.2922
2025,3,20,210,9,0.1019
2024,10,19,110,7,0.1144
2024,10,19,110,2,0.2396
2024,10,19,110,14,0.0607
2024,10,19,110,8,0.2746
2024,10,19,110,4,0.2599
2024,10,19,110,1,0.0246
2024,10,19,110,16,0.0262
2025,7,8,130,3,0.1812
2025,7,8,130,8,0.1682
2025,7,8,130,9,0.1679
2025,7,8,130,14,0.1151
2025,7,8,130,16,0.0847
2025,7,8,130,5,0.1121
2025,7,8,130,12,0.1708
2025,7,16,200,5,0.0688
2025,7,16,200,4,0.1477
2025,7,16,200,3,0.1404
2025,7,16,200,8,0.1567
2025,7,16,200,12,0.1806
2025,7,16,200,14,0.3058
2025,5,18,200,8,0.0223
2025,5,18,200,16,0.2789
2025,5,18,200,11,0.3136
2025,5,18,200,10,0.3852
2025,10,8,120,9,0.2019
2025,10,8,120,14,0.1441
2025,10,8,120,13,0.2159
2025,10,8,120,12,0.1776
2025,10,8,120,16,0.2605
2024,7,3,130,11,0.1264
2024,7,3,130,12,0.0943
2024,7,3,130,5,0.0608
2024,7,3,130,2,0.1576
2024,7,3,130,16,0.297
2024,7,3,130,8,0.2639
2025,8,18,200,2,0.0224
2025,8,18,200,14,0.1982
2025,8,18,200,8,0.1089
2025,8,18,200,12,0.2048
2025,8,18,200,4,0.1896
2025,8,18,200,15,0.1028
2025,8,18,200,9,0.1733
2025,3,1,130,13,0.2939
2025,3,1,130,3,0.2366
2025,3,1,130,7,0.1096
2025,3,1,130,9,0.0122
2025,3,1,130,4,0.083
2025,3,1,130,16,0.009
2025,3,1,130,5,0.2557
2024,8,5,130,5,0.6412
2024,8,5,130,4,0.1748
2024,8,5,130,10,0.184
2025,5,10,120,1,0.0217
2025,5,10,120,11,0.2023
2025,5,10,120,14,0.141
2025,5,10,120,6,0.1177
2025,5,10,120,12,0.1403
2025,5,10,120,2,0.1847
2025,5,10,120,9,0.1709
2025,5,10,120,10,0.0214
2025,8,4,110,1,0.0035
2025,8,4,110,11,0.2036
2025,8,4,110,14,0.3624
2025,8,4,110,8,0.4305
2024,4,7,110,2,0.0645
2024,4,7,110,14,0.229
2024,4,7,110,16,0.1732
2024,4,7,110,1,0.0423
2024,4,7,110,8,0.1626
2024,4,7,110,10,0.2626
2024,4,7,110,3,0.0658
2025,11,8,120,14,0.0087
2025,11,8,120,11,0.0959
2025,11,8,120,5,0.09
2025,11,8,120,10,0.12
2025,11,8,120,8,0.1685
2025,11,8,120,1,0.153
2025,11,8,120,4,0.1691
2025,11,8,120,6,0.1948
2024,3,13,130,11,0.0159
2024,3,13,130,6,0.5811
2024,3,13,130,12,0.2818
2024,3,13,130,8,0.1212
2024,5,6,210,7,0.2202
2024,5,6,210,2,0.0276
2024,5,6,210,6,0.5462
2024,5,6,210,14,0.206
2024,2,10,200,2,0.1431
2024,2,10,200,6,0.1969
2024,2,10,200,3,0.0776
2024,2,10,200,11,0.0124
2024,2,10,200,16,0.1018
2024,2,10,200,9,0.141
2024,2,10,200,8,0.058
2024,2,10,200,4,0.2692
2024,7,3,120,3,0.4486
2024,7,3,120,5,0.05
2024,7,3,120,8,0.0744
2024,7,3,120,1,0.1107
2024,7,3,120,11,0.3163
2025,11,16,210,2,0.0438
2025,11,16,210,4,0.2411
2025,11,16,210,7,0.1512
2025,11,16,210,9,0.3589
2025,11,16,210,8,0.205
2024,9,4,120,2,0.2271
2024,9,4,120,10,0.4525
2024,9,4,120,11,0.3204
2025,4,8,130,2,0.0918
2025,4,8,130,14,0.1316
2025,4,8,130,3,0.0677
2025,4,8,130,4,0.2508
2025,4,8,130,11,0.1476
2025,4,8,130,5,0.0754
2025,4,8,130,12,0.2351
2024,10,3,110,14,0.4647
2024,10,3,110,12,0.3968
2024,10,3,110,16,0.0323
2024,10,3,110,7,0.1062
2024,12,7,200,11,0.2092
2024,12,7,200,8,0.2776
2024,12,7,200,4,0.3643
2024,12,7,200,13,0.1489
2024,11,20,110,12,0.0617
2024,11,20,110,8,0.184
2024,11,20,110,16,0.0438
2024,11,20,110,3,0.1648
2024,11,20,110,10,0.2344
2024,11,20,110,11,0.3113
2024,9,19,210,2,0.1695
2024,9,19,210,3,0.2627
2024,9,19,210,10,0.0598
2024,9,19,210,16,0.0462
2024,9,19,210,6,0.0239
2024,9,19,210,9,0.2254
2024,9,19,210,12,0.1943
2024,9,19,210,5,0.0182
2024,7,17,200,9,0.4462
2024,7,17,200,16,0.0134
2024,7,17,200,4,0.2612
2024,7,17,200,10,0.116
2024,7,17,200,7,0.1632
2024,10,17,210,16,0.1483
2024,10,17,210,12,0.2717
2024,10,17,210,5,0.1533
2024,10,17,210,7,0.1218
2024,10,17,210,3,0.0354
2024,10,17,210,2,0.2695
2024,6,17,200,4,0.1152
2024,6,17,200,7,0.3243
2024,6,17,200,2,0.307
2024,6,17,200,8,0.0263
2024,6,17,200,1,0.2272
2024,1,20,210,3,0.3032
2024,1,20,210,11,0.1154
2024,1,20,210,14,0.1052
2024,1,20,210,5,0.1846
2024,1,20,210,2,0.2691
2024,1,20,210,4,0.0225
2025,6,11,130,9,0.079
2025,6,11,130,14,0.2018
2025,6,11,130,16,0.0352
2025,6,11,130,4,0.2222
2025,6,11,130,12,0.2357
2025,6,11,130,8,0.147
2025,6,11,130,11,0.0791
2024,9,3,210,8,0.1338
2024,9,3,210,4,0.1502
2024,9,3,210,13,0.0894
2024,9,3,210,1,0.1905
2024,9,3,210,3,0.0271
2024,9,3,210,7,0.2071
2024,9,3,210,6,0.0967
2024,9,3,210,14,0.1052
2025,5,2,210,13,0.6669
2025,5,2,210,7,0.1194
2025,5,2,210,15,0.2137
2024,6,6,120,13,0.2852
2024,6,6,120,15,0.324
2024,6,6,120,4,0.0473
2024,6,6,120,5,0.2985
2024,6,6,120,3,0.045
2024,9,3,100,8,0.1531
2024,9,3,100,5,0.2051
2024,9,3,100,10,0.1169
2024,9,3,100,14,0.1881
2024,9,3,100,9,0.103
2024,9,3,100,1,0.1303
2024,9,3,100,2,0.0034
2024,9,3,100,4,0.1001
2024,10,10,120,3,0.2873
2024,10,10,120,6,0.0425
2024,10,10,120,16,0.1037
2024,10,10,120,11,0.2177
2024,10,10,120,5,0.0746
2024,10,10,120,12,0.2742
2025,5,10,200,3,0.2129
2025,5,10,200,8,0.1506
2025,5,10,200,5,0.4259
2025,5,10,200,7,0.1848
2025,5,10,200,6,0.0258
2024,6,4,120,13,0.0155
2024,6,4,120,4,0.1357
2024,6,4,120,8,0.1742
2024,6,4,120,16,0.1707
2024,6,4,120,3,0.1493
2024,6,4,120,7,0.2075
2024,6,4,120,15,0.1471
2024,1,5,120,6,0.1948
2024,1,5,120,11,0.3777
2024,1,5,120,3,0.1166
2024,1,5,120,8,0.0411
2024,1,5,120,15,0.2698
2024,9,4,130,7,0.3978
2024,9,4,130,15,0.3774
2024,9,4,130,14,0.2248
2025,8,3,120,6,0.2987
2025,8,3,120,12,0.0567
2025,8,3,120,13,0.6446
2024,3,3,110,9,0.1744
2024,3,3,110,13,0.3745
2024,3,3,110,5,0.328
2024,3,3,110,11,0.1231
2025,1,8,200,8,0.0186
2025,1,8,200,10,0.2606
2025,1,8,200,1,0.0777
2025,1,8,200,5,0.206
2025,1,8,200,16,0.196
2025,1,8,200,4,0.1053
2025,1,8,200,11,0.1358
2025,9,2,120,7,0.1619
2025,9,2,120,3,0.1828
2025,9,2,120,6,0.2085
2025,9,2,120,2,0.112
2025,9,2,120,13,0.0225
2025,9,2,120,5,0.3094
2025,9,2,120,10,0.0029
2025,1,10,100,11,0.2907
2025,1,10,100,5,0.4291
2025,1,10,100,4,0.2802
2025,9,9,130,7,0.0225
2025,9,9,130,1,0.2718
2025,9,9,130,12,0.2015
2025,9,9,130,9,0.3628
2025,9,9,130,6,0.0322
2025,9,9,130,13,0.0775
2025,9,9,130,15,0.0317
2025,12,6,130,3,0.3803
2025,12,6,130,5,0.4697
2025,12,6,130,4,0.15
2025,3,6,210,1,0.4591
2025,3,6,210,8,0.4594
2025,3,6,210,13,0.0815
2024,2,6,210,13,0.1103
2024,2,6,210,11,0.1515
2024,2,6,210,9,0.0176
2024,2,6,210,6,0.2143
2024,2,6,210,7,0.2174
2024,2,6,210,5,0.0008
2024,2,6,210,3,0.2881
2025,3,11,100,7,0.0828
2025,3,11,100,4,0.3431
2025,3,11,100,13,0.0057
2025,3,11,100,12,0.0153
2025,3,11,100,2,0.0853
2025,3,11,100,6,0.025
2025,3,11,100,5,0.4428
2025,6,18,130,11,0.2812
2025,6,18,130,16,0.3811
2025,6,18,130,12,0.0575
2025,6,18,130,6,0.12
2025,6,18,130,14,0.0398
2025,6,18,130,1,0.1204
2025,4,13,100,1,0.0272
2025,4,13,100,7,0.234
2025,4,13,100,15,0.1902
2025,4,13,100,8,0.5486
2025,7,1,200,5,0.285
2025,7,1,200,1,0.1743
2025,7,1,200,2,0.0432
2025,7,1,200,7,0.2863
2025,7,1,200,13,0.0933
2025,7,1,200,4,0.0106
2025,7,1,200,11,0.1073
2025,10,16,200,5,0.039
2025,10,16,200,3,0.0077
2025,10,16,200,11,0.2677
2025,10,16,200,15,0.2059
2025,10,16,200,1,0.2111
2025,10,16,200,6,0.2369
2025,10,16,200,7,0.0317
2025,12,16,200,9,0.3077
2025,12,16,200,16,0.139
2025,12,16,200,5,0.3135
2025,12,16,200,4,0.2398
2024,12,8,130,13,0.08
2024,12,8,130,2,0.3706
2024,12,8,130,16,0.1285
2024,12,8,130,4,0.4209
2024,2,7,110,10,0.1893
2024,2,7,110,6,0.1128
2024,2,7,110,3,0.3039
2024,2,7,110,4,0.2303
2024,2,7,110,5,0.1618
2024,2,7,110,14,0.0019
2025,5,9,210,14,0.2614
2025,5,9,210,7,0.2558
2025,5,9,210,4,0.2045
2025,5,9,210,5,0.125
2025,5,9,210,3,0.1533
2024,7,11,110,16,0.1696
2024,7,11,110,11,0.1885
2024,7,11,110,14,0.1067
2024,7,11,110,4,0.184
2024,7,11,110,5,0.2458
2024,7,11,110,15,0.1054
2024,10,2,130,11,0.4185
2024,10,2,130,12,0.4119
2024,10,2,130,3,0.1696
2024,11,11,210,3,0.4219
2024,11,11,210,5,0.1624
2024,11,11,210,8,0.1082
2024,11,11,210,13,0.2809
2024,11,11,210,7,0.0266
2024,11,17,110,14,0.0951
2024,11,17,110,5,0.1753
2024,11,17,110,2,0.2522
2024,11,17,110,15,0.1608
2024,11,17,110,8,0.1251
2024,11,17,110,6,0.1915
2025,2,18,110,13,0.0884
2025,2,18,110,7,0.079
2025,2,18,110,12,0.2201
2025,2,18,110,6,0.2614
2025,2,18,110,11,0.3511
2025,3,13,130,11,0.1011
2025,3,13,130,12,0.3064
2025,3,13,130,4,0.2469
2025,3,13,130,3,0.3456
2025,10,9,120,5,0.0402
2025,10,9,120,16,0.1177
2025,10,9,120,2,0.1658
2025,10,9,120,6,0.2402
2025,10,9,120,8,0.2445
2025,10,9,120,14,0.1916
2024,11,17,130,8,0.1636
2024,11,17,130,6,0.1493
2024,11,17,130,5,0.1281
2024,11,17,130,4,0.1996
2024,11,17,130,11,0.0078
2024,11,17,130,14,0.2342
2024,11,17,130,7,0.1174
2024,11,10,100,5,0.1561
2024,11,10,100,16,0.1905
2024,11,10,100,10,0.1922
2024,11,10,100,8,0.1994
2024,11,10,100,14,0.0195
2024,11,10,100,11,0.0244
2024,11,10,100,4,0.2179
2024,4,15,130,3,0.0328
2024,4,15,130,2,0.0909
2024,4,15,130,7,0.1845
2024,4,15,130,13,0.0773
2024,4,15,130,9,0.0485
2024,4,15,130,11,0.0219
2024,4,15,130,4,0.2565
2024,4,15,130,8,0.2876
2024,7,14,120,4,0.2571
2024,7,14,120,5,0.3412
2024,7,14,120,9,0.4017
2024,9,17,100,1,0.0252
2024,9,17,100,9,0.21
2024,9,17,100,3,0.2099
2024,9,17,100,7,0.0854
2024,9,17,100,12,0.0421
2024,9,17,100,5,0.1647
2024,9,17,100,10,0.1679
2024,9,17,100,4,0.0948
2024,11,3,210,11,0.2711
2024,11,3,210,16,0.359
2024,11,3,210,5,0.2292
2024,11,3,210,3,0.1407
2024,12,16,100,10,0.1008
2024,12,16,100,6,0.1638
2024,12,16,100,13,0.1281
2024,12,16,100,7,0.1766
2024,12,16,100,4,0.1381
2024,12,16,100,12,0.0658
2024,12,16,100,16,0.0471
2024,12,16,100,2,0.1797
2025,11,9,110,3,0.1532
2025,11,9,110,11,0.3376
2025,11,9,110,2,0.2663
2025,11,9,110,16,0.2101
2025,11,9,110,15,0.0328
2025,9,9,110,15,0.0997
2025,9,9,110,11,0.1461
2025,9,9,110,1,0.2668
2025,9,9,110,7,0.0146
2025,9,9,110,16,0.425
2025,9,9,110,9,0.0478
2024,9,3,120,1,0.1043
2024,9,3,120,2,0.2541
2024,9,3,120,7,0.3088
2024,9,3,120,13,0.0143
2024,9,3,120,12,0.3185
2025,7,14,130,8,0.1059
2025,7,14,130,4,0.4511
2025,7,14,130,5,0.2061
2025,7,14,130,14,0.2369
2024,3,18,130,9,0.1201
2024,3,18,130,16,0.3522
2024,3,18,130,13,0.2327
2024,3,18,130,2,0.295
2024,10,6,110,2,0.4048
2024,10,6,110,16,0.56
2024,10,6,110,14,0.0352
2025,4,2,120,3,0.2808
2025,4,2,120,2,0.3449
2025,4,2,120,7,0.3219
2025,4,2,120,1,0.0403
2025,4,2,120,5,0.0121
2024,2,2,200,6,0.1549
2024,2,2,200,15,0.2431
2024,2,2,200,1,0.2353
2024,2,2,200,3,0.2553
2024,2,2,200,9,0.1114
2024,5,20,100,2,0.0963
2024,5,20,100,12,0.0402
2024,5,20,100,16,0.2787
2024,5,20,100,10,0.0661
2024,5,20,100,13,0.1654
2024,5,20,100,1,0.2448
2024,5,20,100,4,0.1085
2025,6,7,210,9,0.0216
2025,6,7,210,15,0.0177
2025,6,7,210,3,0.1382
2025,6,7,210,1,0.2845
2025,6,7,210,4,0.0278
2025,6,7,210,6,0.242
2025,6,7,210,12,0.2682
2024,7,9,120,7,0.3059
2024,7,9,120,15,0.0639
2024,7,9,120,9,0.6302
2025,11,14,130,3,0.0653
2025,11,14,130,13,0.4939
2025,11,14,130,8,0.4408
2025,7,8,120,10,0.3859
2025,7,8,120,15,0.4707
2025,7,8,120,14,0.1434
2025,7,7,110,1,0.1089
2025,7,7,110,3,0.0449
2025,7,7,110,9,0.3162
2025,7,7,110,14,0.1729
2025,7,7,110,11,0.2378
2025,7,7,110,2,0.1193
2025,12,19,130,3,0.3125
2025,12,19,130,13,0.1356
2025,12,19,130,10,0.14
2025,12,19,130,4,0.3165
2025,12,19,130,7,0.069
2025,12,19,130,8,0.0264
2024,7,9,200,3,0.1755
2024,7,9,200,1,0.1011
2024,7,9,200,11,0.2088
2024,7,9,200,8,0.2665
2024,7,9,200,5,0.0452
2024,7,9,200,10,0.1712
2024,7,9,200,2,0.0317
2025,8,5,120,2,0.4146
2025,8,5,120,16,0.0981
2025,8,5,120,12,0.0232
2025,8,5,120,4,0.2689
2025,8,5,120,15,0.1952
2025,5,8,120,6,0.0636
2025,5,8,120,7,0.1227
2025,5,8,120,2,0.2876
2025,5,8,120,15,0.1886
2025,5,8,120,9,0.1184
2025,5,8,120,5,0.0285
2025,5,8,120,16,0.0527
2025,5,8,120,10,0.1379
2025,11,13,100,3,0.1759
2025,11,13,100,15,0.1807
2025,11,13,100,12,0.1533
2025,11,13,100,8,0.2694
2025,11,13,100,10,0.1057
2025,11,13,100,9,0.115
2025,7,17,200,8,0.2164
2025,7,17,200,1,0.2302
2025,7,17,200,15,0.2675
2025,7,17,200,6,0.1585
2025,7,17,200,2,0.1274
2024,6,16,200,13,0.1386
2024,6,16,200,4,0.2239
2024,6,16,200,6,0.1408
2024,6,16,200,14,0.1204
2024,6,16,200,9,0.0412
2024,6,16,200,5,0.2019
2024,6,16,200,3,0.1252
2024,6,16,200,10,0.008
2025,9,12,110,1,0.0832
2025,9,12,110,8,0.2826
2025,9,12,110,16,0.2606
2025,9,12,110,11,0.0315
2025,9,12,110,14,0.0629
2025,9,12,110,2,0.2792
2024,10,3,100,14,0.1242
2024,10,3,100,16,0.2254
2024,10,3,100,3,0.2447
2024,10,3,100,5,0.001
2024,10,3,100,1,0.178
2024,10,3,100,9,0.2267
2025,1,4,110,2,0.0887
2025,1,4,110,11,0.092
2025,1,4,110,5,0.3084
2025,1,4,110,13,0.1102
2025,1,4,110,16,0.3279
2025,1,4,110,8,0.0728
2024,3,12,200,6,0.1926
2024,3,12,200,3,0.2276
2024,3,12,200,4,0.2016
2024,3,12,200,15,0.0171
2024,3,12,200,9,0.3611
2025,9,7,100,5,0.346
2025,9,7,100,9,0.174
2025,9,7,100,4,0.0008
2025,9,7,100,6,0.054
2025,9,7,100,10,0.4252
2024,8,9,200,9,0.2348
2024,8,9,200,8,0.0268
2024,8,9,200,10,0.0304
2024,8,9,200,13,0.0649
2024,8,9,200,2,0.1759
2024,8,9,200,4,0.2178
2024,8,9,200,6,0.2494
2024,11,12,110,7,0.0706
2024,11,12,110,6,0.2759
2024,11,12,110,13,0.254
2024,11,12,110,8,0.3962
2024,11,12,110,3,0.0033
2025,4,14,130,10,0.3337
2025,4,14,130,2,0.1941
2025,4,14,130,11,0.0143
2025,4,14,130,12,0.2648
2025,4,14,130,14,0.1829
2025,4,14,130,6,0.0102
2025,4,1,120,1,0.0819
2025,4,1,120,14,0.247
2025,4,1,120,2,0.2688
2025,4,1,120,16,0.0691
2025,4,1,120,5,0.022
2025,4,1,120,15,0.0949
2025,4,1,120,10,0.2163
2024,12,9,210,4,0.1141
2024,12,9,210,15,0.1264
2024,12,9,210,11,0.2039
2024,12,9,210,5,0.175
2024,12,9,210,13,0.1532
2024,12,9,210,8,0.0488
2024,12,9,210,9,0.1786
2025,12,14,210,8,0.1517
2025,12,14,210,1,0.0512
2025,12,14,210,7,0.1257
2025,12,14,210,4,0.174
2025,12,14,210,6,0.1503
2025,12,14,210,16,0.0219
2025,12,14,210,9,0.1855
2025,12,14,210,15,0.1397
2025,1,1,130,15,0.0924
2025,1,1,130,5,0.0961
2025,1,1,130,4,0.0936
2025,1,1,130,12,0.0997
2025,1,1,130,7,0.1427
2025,1,1,130,10,0.1077
2025,1,1,130,11,0.1657
2025,1,1,130,1,0.2021
2024,2,7,210,9,0.6807
2024,2,7,210,3,0.0005
2024,2,7,210,10,0.3188
2024,6,20,100,2,0.3768
2024,6,20,100,12,0.3369
2024,6,20,100,5,0.0092
2024,6,20,100,6,0.0414
2024,6,20,100,3,0.0301
2024,6,20,100,9,0.2056
2025,3,13,120,8,0.1873
2025,3,13,120,4,0.0182
2025,3,13,120,16,0.1683
2025,3,13,120,13,0.0607
2025,3,13,120,5,0.1748
2025,3,13,120,6,0.3907
2025,3,4,100,3,0.1179
2025,3,4,100,5,0.209
2025,3,4,100,10,0.1685
2025,3,4,100,9,0.064
2025,3,4,100,1,0.2379
2025,3,4,100,16,0.2027
2024,10,19,100,13,0.1967
2024,10,19,100,5,0.3583
2024,10,19,100,15,0.3678
2024,10,19,100,14,0.0772
2024,8,1,110,10,0.3805
2024,8,1,110,11,0.2229
2024,8,1,110,3,0.3966
2025,10,2,130,10,0.0282
2025,10,2,130,9,0.0709
2025,10,2,130,1,0.6283
2025,10,2,130,13,0.2726
2024,1,11,200,11,0.0903
2024,1,11,200,6,0.1227
2024,1,11,200,4,0.2263
2024,1,11,200,7,0.1565
2024,1,11,200,10,0.0077
2024,1,11,200,2,0.0466
2024,1,11,200,15,0.1335
2024,1,11,200,9,0.2164
2024,11,2,210,6,0.2586
2024,11,2,210,5,0.043
2024,11,2,210,3,0.6984
2024,6,7,110,8,0.4091
2024,6,7,110,11,0.3478
2024,6,7,110,3,0.1498
2024,6,7,110,10,0.0933
2025,12,5,110,3,0.6169
2025,12,5,110,6,0.0932
2025,12,5,110,11,0.259
2025,12,5,110,9,0.0309
2025,6,13,120,5,0.1974
2025,6,13,120,10,0.4553
2025,6,13,120,7,0.3473
2024,7,5,130,3,0.193
2024,7,5,130,8,0.2665
2024,7,5,130,16,0.0085
2024,7,5,130,2,0.028
2024,7,5,130,15,0.1491
2024,7,5,130,5,0.2981
2024,7,5,130,14,0.0568
2025,8,10,210,12,0.3153
2025,8,10,210,11,0.4805
2025,8,10,210,4,0.2042
2025,7,14,210,16,0.1341
2025,7,14,210,14,0.3339
2025,7,14,210,15,0.2775
2025,7,14,210,1,0.2545
2024,6,18,100,4,0.0939
2024,6,18,100,14,0.027
2024,6,18,100,16,0.3181
2024,6,18,100,10,0.561
2024,7,5,100,1,0.075
2024,7,5,100,3,0.4609
2024,7,5,100,15,0.0837
2024,7,5,100,16,0.1886
2024,7,5,100,7,0.1918
2024,2,5,100,8,0.2992
2024,2,5,100,16,0.001
2024,2,5,100,10,0.3203
2024,2,5,100,15,0.0911
2024,2,5,100,2,0.2884
2025,5,19,100,14,0.3107
2025,5,19,100,2,0.139
2025,5,19,100,7,0.265
2025,5,19,100,3,0.1036
2025,5,19,100,13,0.1817
2025,2,2,200,12,0.2561
2025,2,2,200,6,0.2085
2025,2,2,200,10,0.0366
2025,2,2,200,5,0.0001
2025,2,2,200,1,0.2039
2025,2,2,200,8,0.0884
2025,2,2,200,14,0.2064
2024,1,10,100,5,0.3211
2024,1,10,100,12,0.2171
2024,1,10,100,4,0.1563
2024,1,10,100,2,0.3055
2025,2,11,110,3,0.2442
2025,2,11,110,5,0.1294
2025,2,11,110,6,0.228
2025,2,11,110,7,0.0345
2025,2,11,110,15,0.0862
2025,2,11,110,8,0.2206
2025,2,11,110,12,0.0571
2025,4,16,200,4,0.2187
2025,4,16,200,15,0.1605
2025,4,16,200,2,0.0767
2025,4,16,200,11,0.0778
2025,4,16,200,8,0.1487
2025,4,16,200,12,0.1462
2025,4,16,200,7,0.1714
2024,6,12,100,5,0.295
2024,6,12,100,1,0.2839
2024,6,12,100,13,0.4211
2025,8,12,110,11,0.0432
2025,8,12,110,8,0.0683
2025,8,12,110,9,0.1875
2025,8,12,110,1,0.1085
2025,8,12,110,7,0.1738
2025,8,12,110,16,0.1887
2025,8,12,110,2,0.1227
2025,8,12,110,13,0.1073
2024,5,15,200,14,0.0982
2024,5,15,200,4,0.2408
2024,5,15,200,6,0.267
2024,5,15,200,15,0.2901
2024,5,15,200,3,0.0355
2024,5,15,200,12,0.0684
2025,12,20,200,10,0.022
2025,12,20,200,11,0.2237
2025,12,20,200,9,0.1603
2025,12,20,200,6,0.0509
2025,12,20,200,7,0.0106
2025,12,20,200,4,0.2483
2025,12,20,200,8,0.0647
2025,12,20,200,2,0.2195
2025,4,13,200,5,0.4622
2025,4,13,200,14,0.1373
2025,4,13,200,4,0.1721
2025,4,13,200,12,0.2284
2025,8,6,120,13,0.0267
2025,8,6,120,7,0.1711
2025,8,6,120,10,0.0523
2025,8,6,120,4,0.1773
2025,8,6,120,3,0.1071
2025,8,6,120,8,0.148
2025,8,6,120,9,0.229
2025,8,6,120,5,0.0885
2025,6,14,100,5,0.4178
2025,6,14,100,1,0.3579
2025,6,14,100,2,0.0163
2025,6,14,100,14,0.208
2024,1,16,200,6,0.0727
2024,1,16,200,12,0.1759
2024,1,16,200,7,0.3135
2024,1,16,200,14,0.0871
2024,1,16,200,5,0.3508
2024,10,3,130,5,0.6004
2024,10,3,130,8,0.1909
2024,10,3,130,3,0.2087
2024,7,3,110,16,0.1801
2024,7,3,110,14,0.4272
2024,7,3,110,6,0.1772
2024,7,3,110,11,0.2155
2025,2,10,120,9,0.1209
2025,2,10,120,16,0.0468
2025,2,10,120,8,0.2312
2025,2,10,120,15,0.1641
2025,2,10,120,5,0.2011
2025,2,10,120,10,0.2359
2024,1,9,130,10,0.2479
2024,1,9,130,7,0.0104
2024,1,9,130,11,0.7417
2024,2,10,130,14,0.3569
2024,2,10,130,6,0.3299
2024,2,10,130,7,0.0549
2024,2,10,130,9,0.2583
2025,12,5,100,5,0.0477
2025,12,5,100,13,0.251
2025,12,5,100,8,0.1965
2025,12,5,100,7,0.1865
2025,12,5,100,12,0.1631
2025,12,5,100,14,0.1552
2025,1,1,100,9,0.0402
2025,1,1,100,11,0.3165
2025,1,1,100,5,0.1656
2025,1,1,100,3,0.4777
2024,1,8,130,12,0.0927
2024,1,8,130,15,0.1972
2024,1,8,130,1,0.1382
2024,1,8,130,3,0.1713
2024,1,8,130,13,0.1339
2024,1,8,130,4,0.1401
2024,1,8,130,5,0.0575
2024,1,8,130,8,0.0691
2024,11,18,200,15,0.1045
2024,11,18,200,14,0.235
2024,11,18,200,3,0.1646
2024,11,18,200,6,0.073
2024,11,18,200,2,0.233
2024,11,18,200,9,0.1899
2025,4,13,120,10,0.2606
2025,4,13,120,8,0.3624
2025,4,13,120,9,0.377
2024,11,11,110,8,0.484
2024,11,11,110,4,0.1033
