jahr,monat,tarifverbund_id,ticket_code,bundesland_code2,anteil
2024,2,4,2,3,0.1221
2024,2,4,2,8,0.3108
2024,2,4,2,15,0.2762
2024,2,4,2,11,0.2265
2024,2,4,2,9,0.0644
2024,9,9,1,14,0.4579
2024,9,9,1,9,0.2854
2024,9,9,1,16,0.1675
2024,9,9,1,1,0.0892
2024,4,10,1,8,0.0763
2024,4,10,1,6,0.174
2024,4,10,1,9,0.1711
2024,4,10,1,5,0.026
2024,4,10,1,2,0.1784
2024,4,10,1,13,0.1648
2024,4,10,1,4,0.1617
2024,4,10,1,14,0.0477
2025,8,2,1,11,0.2777
2025,8,2,1,14,0.2257
2025,8,2,1,10,0.0775
2025,8,2,1,1,0.0617
2025,8,2,1,13,0.1675
2025,8,2,1,2,0.181
2025,8,2,1,12,0.0089
2025,4,14,2,10,0.1288
2025,4,14,2,11,0.1953
2025,4,14,2,5,0.0448
2025,4,14,2,8,0.1179
2025,4,14,2,4,0.1317
2025,4,14,2,15,0.0965
2025,4,14,2,7,0.0407
2025,4,14,2,14,0.2443
2024,1,4,1,12,0.3588
2024,1,4,1,7,0.074
2024,1,4,1,3,0.1685
2024,1,4,1,13,0.0854
2024,1,4,1,6,0.3133
2025,3,17,5,4,0.2745
2025,3,17,5,1,0.1329
2025,3,17,5,5,0.3059
2025,3,17,5,7,0.2867
2024,7,11,2,11,0.34
2024,7,11,2,4,0.1594
2024,7,11,2,13,0.3001
2024,7,11,2,3,0.1698
2024,7,11,2,8,0.0307
2024,12,15,5,15,0.0164
2024,12,15,5,4,0.1602
2024,12,15,5,16,0.2856
2024,12,15,5,10,0.2118
2024,12,15,5,6,0.1523
2024,12,15,5,1,0.1737
2024,1,20,4,14,0.3917
2024,1,20,4,3,0.4113
2024,1,20,4,5,0.197
2025,12,16,1,2,0.0924
2025,12,16,1,10,0.1237
2025,12,16,1,9,0.1442
2025,12,16,1,4,0.176
2025,12,16,1,6,0.2642
2025,12,16,1,14,0.1995
2025,7,8,2,4,0.3044
2025,7,8,2,3,0.2448
2025,7,8,2,2,0.0645
2025,7,8,2,7,0.1651
2025,7,8,2,6,0.1621
2025,7,8,2,12,0.0147
2025,7,8,2,9,0.0444
2025,10,12,2,16,0.3338
2025,10,12,2,9,0.0522
2025,10,12,2,8,0.3481
2025,10,12,2,3,0.119
2025,10,12,2,10,0.1469
2024,12,15,4,10,0.16
2024,12,15,4,16,0.0677
2024,12,15,4,6,0.1841
2024,12,15,4,9,0.0831
2024,12,15,4,13,0.1521
2024,12,15,4,12,0.2212
2024,12,15,4,8,0.1318
2025,3,4,2,1,0.1643
2025,3,4,2,10,0.1328
2025,3,4,2,8,0.0388
2025,3,4,2,5,0.1432
2025,3,4,2,11,0.141
2025,3,4,2,15,0.1914
2025,3,4,2,12,0.0336
2025,3,4,2,4,0.1549
2025,4,5,1,4,0.3465
2025,4,5,1,16,0.329
2025,4,5,1,1,0.3245
2024,11,3,3,14,0.3553
2024,11,3,3,9,0.3368
2024,11,3,3,13,0.2839
2024,11,3,3,10,0.024
2025,3,11,2,7,0.2105
2025,3,11,2,9,0.1659
2025,3,11,2,6,0.4212
2025,3,11,2,11,0.2024
2025,3,10,3,11,0.1966
2025,3,10,3,9,0.062
2025,3,10,3,6,0.0795
2025,3,10,3,16,0.1799
2025,3,10,3,12,0.0725
2025,3,10,3,13,0.3136
2025,3,10,3,5,0.0959
2024,2,1,3,7,0.1609
2024,2,1,3,12,0.1878
2024,2,1,3,15,0.3131
2024,2,1,3,8,0.2418
2024,2,1,3,6,0.0964
2025,1,7,1,13,0.1053
2025,1,7,1,15,0.2618
2025,1,7,1,7,0.127
2025,1,7,1,6,0.1622
2025,1,7,1,3,0.094
2025,1,7,1,5,0.1756
2025,1,7,1,1,0.0741
2024,6,17,3,9,0.1845
2024,6,17,3,15,0.1759
2024,6,17,3,16,0.0727
2024,6,17,3,12,0.2008
2024,6,17,3,5,0.1592
2024,6,17,3,3,0.1912
2024,6,17,3,2,0.0157
2024,4,14,3,11,0.0014
2024,4,14,3,12,0.1485
2024,4,14,3,8,0.2508
2024,4,14,3,2,0.1098
2024,4,14,3,16,0.2524
2024,4,14,3,3,0.2371
2025,10,2,2,7,0.018
2025,10,2,2,13,0.2328
2025,10,2,2,5,0.1976
2025,10,2,2,6,0.0703
2025,10,2,2,14,0.2237
2025,10,2,2,11,0.2576
2025,3,12,3,6,0.084
2025,3,12,3,7,0.4395
2025,3,12,3,14,0.4765
2025,11,11,2,16,0.0914
2025,11,11,2,3,0.1849
2025,11,11,2,12,0.2848
2025,11,11,2,5,0.1028
2025,11,11,2,1,0.1394
2025,11,11,2,14,0.1967
2025,9,7,2,16,0.2256
2025,9,7,2,15,0.0921
2025,9,7,2,3,0.2037
2025,9,7,2,9,0.1806
2025,9,7,2,8,0.2002
2025,9,7,2,5,0.0039
2025,9,7,2,4,0.0939
2024,11,19,5,7,0.3623
2024,11,19,5,3,0.2257
2024,11,19,5,10,0.038
2024,11,19,5,11,0.2931
2024,11,19,5,16,0.0809
2024,6,4,1,16,0.1183
2024,6,4,1,6,0.1069
2024,6,4,1,4,0.342
2024,6,4,1,1,0.4328
2024,1,16,5,1,0.1067
2024,1,16,5,5,0.3014
2024,1,16,5,11,0.2101
2024,1,16,5,6,0.0721
2024,1,16,5,12,0.3097
2025,9,10,2,10,0.0665
2025,9,10,2,12,0.0405
2025,9,10,2,2,0.0465
2025,9,10,2,11,0.2269
2025,9,10,2,5,0.1838
2025,9,10,2,6,0.1262
2025,9,10,2,16,0.1667
2025,9,10,2,4,0.1429
2025,4,19,5,7,0.1538
2025,4,19,5,13,0.242
2025,4,19,5,4,0.0269
2025,4,19,5,11,0.194
2025,4,19,5,10,0.0212
2025,4,19,5,2,0.1883
2025,4,19,5,9,0.1738
2024,12,13,1,5,0.2274
2024,12,13,1,3,0.155
2024,12,13,1,6,0.2851
2024,12,13,1,9,0.1413
2024,12,13,1,8,0.0176
2024,12,13,1,2,0.0418
2024,12,13,1,4,0.1318
2025,6,16,5,2,0.1149
2025,6,16,5,9,0.0014
2025,6,16,5,8,0.0984
2025,6,16,5,11,0.033
2025,6,16,5,5,0.1914
2025,6,16,5,1,0.3164
2025,6,16,5,7,0.2445
2024,4,17,1,3,0.0263
2024,4,17,1,15,0.338
2024,4,17,1,8,0.6357
2025,6,19,1,14,0.0299
2025,6,19,1,6,0.1938
2025,6,19,1,7,0.0267
2025,6,19,1,8,0.2237
2025,6,19,1,16,0.0886
2025,6,19,1,12,0.0287
2025,6,19,1,2,0.2205
2025,6,19,1,9,0.1881
2025,10,16,4,10,0.4723
2025,10,16,4,8,0.2786
2025,10,16,4,11,0.2491
2025,11,14,5,8,0.1344
2025,11,14,5,16,0.4571
2025,11,14,5,6,0.3535
2025,11,14,5,3,0.055
2025,8,7,3,14,0.1543
2025,8,7,3,10,0.1159
2025,8,7,3,13,0.1744
2025,8,7,3,1,0.2264
2025,8,7,3,4,0.0635
2025,8,7,3,12,0.0115
2025,8,7,3,2,0.1139
2025,8,7,3,15,0.1401
2025,9,16,1,5,0.1356
2025,9,16,1,9,0.5307
2025,9,16,1,16,0.3337
2024,9,17,3,11,0.1207
2024,9,17,3,4,0.0803
2024,9,17,3,5,0.1625
2024,9,17,3,3,0.1727
2024,9,17,3,16,0.2146
2024,9,17,3,9,0.0511
2024,9,17,3,15,0.1981
2024,6,10,4,16,0.0955
2024,6,10,4,1,0.1247
2024,6,10,4,6,0.0447
2024,6,10,4,11,0.1128
2024,6,10,4,13,0.226
2024,6,10,4,7,0.1419
2024,6,10,4,9,0.2544
2024,7,5,4,5,0.206
2024,7,5,4,13,0.208
2024,7,5,4,8,0.2647
2024,7,5,4,1,0.194
2024,7,5,4,9,0.1273
2024,4,7,2,3,0.2233
2024,4,7,2,15,0.3458
2024,4,7,2,8,0.0215
2024,4,7,2,6,0.1572
2024,4,7,2,2,0.2522
2024,7,16,2,3,0.3725
2024,7,16,2,4,0.3542
2024,7,16,2,13,0.2733
2025,3,19,1,7,0.2508
2025,3,19,1,14,0.2574
2025,3,19,1,6,0.0314
2025,3,19,1,5,0.2674
2025,3,19,1,1,0.1281
2025,3,19,1,4,0.0649
2024,5,16,2,7,0.1185
2024,5,16,2,16,0.1649
2024,5,16,2,4,0.0784
2024,5,16,2,9,0.0914
2024,5,16,2,6,0.2244
2024,5,16,2,5,0.1184
2024,5,16,2,15,0.204
2025,3,6,2,16,0.0119
2025,3,6,2,13,0.2262
2025,3,6,2,14,0.1941
2025,3,6,2,6,0.0042
2025,3,6,2,4,0.1449
2025,3,6,2,15,0.1529
2025,3,6,2,11,0.1885
2025,3,6,2,7,0.0773
2025,5,19,2,11,0.3118
2025,5,19,2,4,0.1869
2025,5,19,2,7,0.245
2025,5,19,2,10,0.2563
2024,1,4,2,16,0.2064
2024,1,4,2,12,0.3283
2024,1,4,2,11,0.1578
2024,1,4,2,15,0.0627
2024,1,4,2,8,0.2448
2024,11,12,1,2,0.3388
2024,11,12,1,9,0.2395
2024,11,12,1,1,0.2739
2024,11,12,1,16,0.1478
2025,10,2,1,8,0.0982
2025,10,2,1,2,0.1624
2025,10,2,1,12,0.1753
2025,10,2,1,3,0.1621
2025,10,2,1,1,0.127
2025,10,2,1,4,0.1283
2025,10,2,1,9,0.0017
2025,10,2,1,16,0.145
2025,4,6,4,1,0.2164
2025,4,6,4,9,0.7701
2025,4,6,4,12,0.0135
2025,1,15,3,14,0.0542
2025,1,15,3,13,0.1486
2025,1,15,3,3,0.2302
2025,1,15,3,2,0.0755
2025,1,15,3,15,0.1121
2025,1,15,3,9,0.1053
2025,1,15,3,16,0.1146
2025,1,15,3,4,0.1595
2025,3,8,5,8,0.0972
2025,3,8,5,5,0.0904
2025,3,8,5,11,0.1141
2025,3,8,5,2,0.1527
2025,3,8,5,14,0.1685
2025,3,8,5,12,0.0198
2025,3,8,5,1,0.2027
2025,3,8,5,13,0.1546
2025,4,9,5,4,0.0849
2025,4,9,5,15,0.3488
2025,4,9,5,9,0.3566
2025,4,9,5,1,0.191
2025,4,9,5,16,0.0187
2025,5,15,5,9,0.3694
2025,5,15,5,15,0.0216
2025,5,15,5,16,0.609
2024,5,18,4,1,0.2582
2024,5,18,4,4,0.2921
2024,5,18,4,10,0.0941
2024,5,18,4,3,0.1774
2024,5,18,4,12,0.1782
2025,6,18,5,11,0.1591
2025,6,18,5,7,0.3098
2025,6,18,5,13,0.0171
2025,6,18,5,12,0.139
2025,6,18,5,3,0.2667
2025,6,18,5,2,0.1083
2025,2,5,2,13,0.1346
2025,2,5,2,16,0.0976
2025,2,5,2,6,0.2582
2025,2,5,2,1,0.1185
2025,2,5,2,11,0.1864
2025,2,5,2,5,0.1812
2025,2,5,2,8,0.0235
2024,5,20,1,10,0.0579
2024,5,20,1,13,0.2668
2024,5,20,1,4,0.2376
2024,5,20,1,12,0.2772
2024,5,20,1,2,0.1187
2024,5,20,1,15,0.0399
2024,5,20,1,5,0.0019
2025,7,7,2,15,0.0765
2025,7,7,2,6,0.1082
2025,7,7,2,13,0.2592
2025,7,7,2,5,0.3204
2025,7,7,2,2,0.2357
2024,6,13,3,3,0.0916
2024,6,13,3,6,0.5889
2024,6,13,3,9,0.3195
2025,2,6,1,1,0.2878
2025,2,6,1,5,0.3111
2025,2,6,1,7,0.1819
2025,2,6,1,14,0.0539
2025,2,6,1,2,0.1211
2025,2,6,1,9,0.0442
2025,9,4,5,9,0.2605
2025,9,4,5,8,0.2524
2025,9,4,5,3,0.2902
2025,9,4,5,2,0.0461
2025,9,4,5,14,0.1508
2025,10,4,3,16,0.4597
2025,10,4,3,10,0.1361
2025,10,4,3,15,0.0068
2025,10,4,3,4,0.3974
2024,4,4,5,13,0.1917
2024,4,4,5,16,0.202
2024,4,4,5,14,0.229
2024,4,4,5,6,0.032
2024,4,4,5,8,0.0754
2024,4,4,5,15,0.2227
2024,4,4,5,7,0.0472
2025,10,3,2,6,0.292
2025,10,3,2,7,0.2063
2025,10,3,2,16,0.2419
2025,10,3,2,5,0.1018
2025,10,3,2,12,0.158
2025,8,6,5,12,0.063
2025,8,6,5,2,0.2689
2025,8,6,5,10,0.0094
2025,8,6,5,4,0.2548
2025,8,6,5,14,0.3304
2025,8,6,5,9,0.0735
2025,1,20,1,3,0.4422
2025,1,20,1,14,0.0915
2025,1,20,1,15,0.199
2025,1,20,1,13,0.166
2025,1,20,1,7,0.1013
2024,12,8,1,13,0.1039
2024,12,8,1,2,0.1315
2024,12,8,1,8,0.2388
2024,12,8,1,10,0.1795
2024,12,8,1,14,0.1411
2024,12,8,1,16,0.2052
2024,5,6,4,3,0.2507
2024,5,6,4,2,0.0627
2024,5,6,4,13,0.231
2024,5,6,4,4,0.2124
2024,5,6,4,11,0.2432
2025,11,5,5,13,0.0638
2025,11,5,5,16,0.126
2025,11,5,5,6,0.128
2025,11,5,5,15,0.1432
2025,11,5,5,7,0.1419
2025,11,5,5,2,0.11
2025,11,5,5,1,0.0965
2025,11,5,5,11,0.1906
2025,1,16,1,5,0.2277
2025,1,16,1,6,0.0212
2025,1,16,1,1,0.2056
2025,1,16,1,8,0.1806
2025,1,16,1,2,0.0861
2025,1,16,1,16,0.0848
2025,1,16,1,7,0.194
2024,7,1,2,16,0.0321
2024,7,1,2,6,0.0213
2024,7,1,2,8,0.3388
2024,7,1,2,2,0.0108
2024,7,1,2,14,0.1635
2024,7,1,2,12,0.0521
2024,7,1,2,15,0.3814
2024,8,19,3,8,0.2741
2024,8,19,3,9,0.0663
2024,8,19,3,3,0.1159
2024,8,19,3,15,0.0528
2024,8,19,3,14,0.1832
2024,8,19,3,6,0.1236
2024,8,19,3,13,0.0084
2024,8,19,3,7,0.1757
2024,1,4,3,15,0.0037
2024,1,4,3,10,0.1788
2024,1,4,3,7,0.2317
2024,1,4,3,14,0.5858
2024,7,11,1,4,0.4882
2024,7,11,1,13,0.3326
2024,7,11,1,14,0.1792
2024,8,6,4,9,0.2767
2024,8,6,4,11,0.5461
2024,8,6,4,14,0.1772
2024,7,19,5,13,0.197
2024,7,19,5,10,0.2597
2024,7,19,5,2,0.2253
2024,7,19,5,6,0.0949
2024,7,19,5,16,0.1961
2024,7,19,5,8,0.027
2025,5,18,4,11,0.1146
2025,5,18,4,2,0.366
2025,5,18,4,4,0.1386
2025,5,18,4,5,0.3808
2024,11,7,1,5,0.1806
2024,11,7,1,10,0.1681
2024,11,7,1,7,0.2605
2024,11,7,1,14,0.1446
2024,11,7,1,3,0.1276
2024,11,7,1,8,0.0366
2024,11,7,1,9,0.082
2024,5,7,5,2,0.0724
2024,5,7,5,14,0.1425
2024,5,7,5,6,0.2084
2024,5,7,5,1,0.2424
2024,5,7,5,8,0.1518
2024,5,7,5,3,0.1825
2024,5,11,3,15,0.009
2024,5,11,3,8,0.0612
2024,5,11,3,3,0.0786
2024,5,11,3,2,0.2127
2024,5,11,3,10,0.1541
2024,5,11,3,1,0.2104
2024,5,11,3,4,0.1349
2024,5,11,3,5,0.1391
2025,10,10,3,4,0.2182
2025,10,10,3,5,0.1267
2025,10,10,3,13,0.0628
2025,10,10,3,9,0.1221
2025,10,10,3,6,0.2114
2025,10,10,3,14,0.1877
2025,10,10,3,1,0.0711
2024,8,1,5,15,0.4752
2024,8,1,5,5,0.0479
2024,8,1,5,6,0.4769
2024,2,12,4,8,0.3224
2024,2,12,4,4,0.3012
2024,2,12,4,13,0.3764
2025,1,3,4,14,0.1536
2025,1,3,4,3,0.1434
2025,1,3,4,10,0.1608
2025,1,3,4,15,0.0454
2025,1,3,4,4,0.2637
2025,1,3,4,12,0.0788
2025,1,3,4,1,0.1543
2025,11,3,2,4,0.1966
2025,11,3,2,3,0.0288
2025,11,3,2,13,0.1963
2025,11,3,2,14,0.0566
2025,11,3,2,7,0.1613
2025,11,3,2,1,0.1878
2025,11,3,2,5,0.1726
2024,2,3,4,13,0.1086
2024,2,3,4,8,0.1524
2024,2,3,4,3,0.2117
2024,2,3,4,10,0.0224
2024,2,3,4,11,0.124
2024,2,3,4,5,0.0669
2024,2,3,4,7,0.2252
2024,2,3,4,16,0.0888
2024,8,4,5,11,0.2602
2024,8,4,5,10,0.1632
2024,8,4,5,1,0.2364
2024,8,4,5,13,0.1275
2024,8,4,5,12,0.0225
2024,8,4,5,2,0.1902
2025,5,13,1,14,0.1334
2025,5,13,1,16,0.4116
2025,5,13,1,4,0.1678
2025,5,13,1,8,0.2872
2025,6,5,4,16,0.156
2025,6,5,4,13,0.2084
2025,6,5,4,6,0.0041
2025,6,5,4,11,0.2315
2025,6,5,4,1,0.0393
2025,6,5,4,12,0.1137
2025,6,5,4,2,0.247
2024,3,1,2,7,0.2963
2024,3,1,2,12,0.297
2024,3,1,2,3,0.0316
2024,3,1,2,11,0.1221
2024,3,1,2,5,0.0279
2024,3,1,2,14,0.2251
2024,6,6,5,6,0.2405
2024,6,6,5,1,0.0004
2024,6,6,5,7,0.163
2024,6,6,5,11,0.0454
2024,6,6,5,5,0.0773
2024,6,6,5,4,0.2324
2024,6,6,5,14,0.0032
2024,6,6,5,2,0.2378
2025,2,8,1,14,0.6002
2025,2,8,1,12,0.2876
2025,2,8,1,3,0.1122
2024,9,10,1,4,0.4918
2024,9,10,1,6,0.0765
2024,9,10,1,15,0.4317
2024,2,15,5,5,0.0046
2024,2,15,5,2,0.357
2024,2,15,5,9,0.2417
2024,2,15,5,10,0.3967
2025,1,19,3,5,0.2416
2025,1,19,3,15,0.0377
2025,1,19,3,7,0.0332
2025,1,19,3,10,0.1968
2025,1,19,3,11,0.0948
2025,1,19,3,8,0.1158
2025,1,19,3,4,0.2133
2025,1,19,3,2,0.0668
2025,1,1,5,3,0.2157
2025,1,1,5,4,0.1674
2025,1,1,5,9,0.0767
2025,1,1,5,10,0.1316
2025,1,1,5,13,0.1295
2025,1,1,5,12,0.1901
2025,1,1,5,5,0.0751
2025,1,1,5,1,0.0139
2024,11,6,4,16,0.1922
2024,11,6,4,7,0.2285
2024,11,6,4,2,0.2032
2024,11,6,4,4,0.3761
2024,11,10,5,11,0.1034
2024,11,10,5,3,0.1931
2024,11,10,5,7,0.2157
2024,11,10,5,10,0.2699
2024,11,10,5,14,0.2179
2024,2,18,2,3,0.1033
2024,2,18,2,1,0.4421
2024,2,18,2,5,0.4546
2024,2,9,1,10,0.2779
2024,2,9,1,11,0.0327
2024,2,9,1,12,0.2126
2024,2,9,1,9,0.2441
2024,2,9,1,7,0.1099
2024,2,9,1,14,0.1228
2024,7,15,4,7,0.1413
2024,7,15,4,13,0.1858
2024,7,15,4,3,0.1516
2024,7,15,4,9,0.0147
2024,7,15,4,6,0.1556
2024,7,15,4,16,0.1625
2024,7,15,4,10,0.1885
2024,2,6,3,8,0.148
2024,2,6,3,2,0.7817
2024,2,6,3,7,0.0703
2025,5,14,3,6,0.2203
2025,5,14,3,2,0.121
2025,5,14,3,1,0.1811
2025,5,14,3,12,0.1667
2025,5,14,3,3,0.0386
2025,5,14,3,14,0.0294
2025,5,14,3,13,0.1807
2025,5,14,3,8,0.0622
2025,3,10,1,1,0.353
2025,3,10,1,6,0.4308
2025,3,10,1,13,0.2162
2025,6,11,3,3,0.2361
2025,6,11,3,8,0.0458
2025,6,11,3,15,0.0432
2025,6,11,3,9,0.2124
2025,6,11,3,6,0.2456
2025,6,11,3,1,0.1852
2025,6,11,3,14,0.0317
2025,5,9,2,1,0.0774
2025,5,9,2,16,0.0303
2025,5,9,2,14,0.1882
2025,5,9,2,15,0.1733
2025,5,9,2,4,0.1117
2025,5,9,2,13,0.1847
2025,5,9,2,8,0.1497
2025,5,9,2,6,0.0847
2024,1,8,5,8,0.3683
2024,1,8,5,7,0.2548
2024,1,8,5,12,0.0532
2024,1,8,5,6,0.3002
2024,1,8,5,5,0.0235
2025,6,19,2,2,0.4252
2025,6,19,2,7,0.3798
2025,6,19,2,16,0.1526
2025,6,19,2,8,0.0424
2025,2,16,1,1,0.1806
2025,2,16,1,6,0.0592
2025,2,16,1,4,0.0899
2025,2,16,1,5,0.2373
2025,2,16,1,10,0.2436
2025,2,16,1,13,0.1894
2025,7,3,1,8,0.1649
2025,7,3,1,3,0.1799
2025,7,3,1,1,0.0025
2025,7,3,1,7,0.0869
2025,7,3,1,14,0.1969
2025,7,3,1,4,0.0976
2025,7,3,1,9,0.1915
2025,7,3,1,6,0.0798
2024,10,4,3,8,0.676
2024,10,4,3,7,0.099
2024,10,4,3,16,0.1945
2024,10,4,3,1,0.0305
2024,7,1,4,14,0.7563
2024,7,1,4,12,0.0659
2024,7,1,4,6,0.0742
2024,7,1,4,8,0.1036
2025,8,5,5,3,0.2941
2025,8,5,5,10,0.0722
2025,8,5,5,15,0.0796
2025,8,5,5,1,0.0961
2025,8,5,5,7,0.2443
2025,8,5,5,11,0.2137
2025,9,18,5,11,0.1922
2025,9,18,5,6,0.1441
2025,9,18,5,8,0.0383
2025,9,18,5,5,0.0405
2025,9,18,5,4,0.1149
2025,9,18,5,2,0.1002
2025,9,18,5,12,0.1321
2025,9,18,5,3,0.2377
2024,5,9,2,15,0.4149
2024,5,9,2,5,0.044
2024,5,9,2,8,0.393
2024,5,9,2,16,0.1481
2024,4,8,3,2,0.0966
2024,4,8,3,4,0.0119
2024,4,8,3,14,0.0729
2024,4,8,3,6,0.2
2024,4,8,3,3,0.0424
2024,4,8,3,16,0.2322
2024,4,8,3,15,0.2084
2024,4,8,3,13,0.1356
2025,3,7,3,8,0.0186
2025,3,7,3,2,0.2376
2025,3,7,3,16,0.0676
2025,3,7,3,15,0.0603
2025,3,7,3,3,0.1219
2025,3,7,3,13,0.2088
2025,3,7,3,1,0.2852
2025,3,14,2,9,0.0591
2025,3,14,2,15,0.7852
2025,3,14,2,14,0.1557
2025,2,17,5,15,0.0135
2025,2,17,5,13,0.2437
2025,2,17,5,3,0.1142
2025,2,17,5,2,0.1911
2025,2,17,5,6,0.1308
2025,2,17,5,16,0.1009
2025,2,17,5,1,0.1125
2025,2,17,5,8,0.0933
2025,7,13,3,9,0.029
2025,7,13,3,5,0.5183
2025,7,13,3,8,0.2057
2025,7,13,3,3,0.247
2025,11,7,4,16,0.1149
2025,11,7,4,1,0.1763
2025,11,7,4,2,0.2187
2025,11,7,4,5,0.0683
2025,11,7,4,7,0.2727
2025,11,7,4,3,0.1491
2025,12,6,4,13,0.2587
2025,12,6,4,16,0.3922
2025,12,6,4,12,0.3491
2025,8,6,1,11,0.0516
2025,8,6,1,7,0.2113
2025,8,6,1,5,0.1836
2025,8,6,1,3,0.0138
2025,8,6,1,1,0.2339
2025,8,6,1,6,0.1249
2025,8,6,1,10,0.1809
2025,8,17,4,6,0.1048
2025,8,17,4,2,0.2317
2025,8,17,4,4,0.3435
2025,8,17,4,11,0.32
2025,1,2,5,13,0.0775
2025,1,2,5,6,0.2607
2025,1,2,5,14,0.3548
2025,1,2,5,3,0.307
2024,11,6,3,1,0.144
2024,11,6,3,12,0.0481
2024,11,6,3,15,0.2525
2024,11,6,3,6,0.2253
2024,11,6,3,10,0.1258
2024,11,6,3,14,0.079
2024,11,6,3,3,0.1253
2025,9,17,4,2,0.2933
2025,9,17,4,4,0.7058
2025,9,17,4,10,0.0009
2024,11,5,5,7,0.0289
2024,11,5,5,13,0.0719
2024,11,5,5,3,0.3428
2024,11,5,5,6,0.0689
2024,11,5,5,12,0.054
2024,11,5,5,14,0.256
2024,11,5,5,15,0.1775
2025,6,7,4,12,0.4955
2025,6,7,4,16,0.1265
2025,6,7,4,11,0.378
2025,8,3,3,6,0.2972
2025,8,3,3,12,0.2265
2025,8,3,3,7,0.1475
2025,8,3,3,13,0.3288
2024,9,10,2,12,0.2203
2024,9,10,2,4,0.0883
2024,9,10,2,11,0.0533
2024,9,10,2,10,0.0005
2024,9,10,2,3,0.2106
2024,9,10,2,7,0.1718
2024,9,10,2,5,0.2552
2024,7,9,5,2,0.045
2024,7,9,5,3,0.2146
2024,7,9,5,10,0.1433
2024,7,9,5,6,0.0337
2024,7,9,5,14,0.15
2024,7,9,5,4,0.1382
2024,7,9,5,12,0.2752
2025,3,18,4,11,0.4552
2025,3,18,4,8,0.4284
2025,3,18,4,1,0.1164
2025,6,20,4,4,0.1888
2025,6,20,4,12,0.1809
2025,6,20,4,1,0.0717
2025,6,20,4,14,0.1785
2025,6,20,4,7,0.3801
2024,4,13,1,13,0.2689
2024,4,13,1,2,0.2839
2024,4,13,1,14,0.0672
2024,4,13,1,8,0.0305
2024,4,13,1,10,0.3495
2024,5,3,4,1,0.142
2024,5,3,4,6,0.3688
2024,5,3,4,5,0.0668
2024,5,3,4,2,0.0312
2024,5,3,4,13,0.3912
2025,9,10,4,11,0.4402
2025,9,10,4,10,0.3472
2025,9,10,4,15,0.2126
2024,7,13,4,6,0.2187
2024,7,13,4,10,0.0918
2024,7,13,4,7,0.1243
2024,7,13,4,3,0.2076
2024,7,13,4,1,0.1212
2024,7,13,4,2,0.1482
2024,7,13,4,16,0.0667
2024,7,13,4,4,0.0215
2024,2,19,1,16,0.0377
2024,2,19,1,3,0.355
2024,2,19,1,1,0.2693
2024,2,19,1,6,0.207
2024,2,19,1,14,0.0418
2024,2,19,1,7,0.0892
2025,3,12,4,10,0.2821
2025,3,12,4,2,0.0835
2025,3,12,4,8,0.2023
2025,3,12,4,15,0.1221
2025,3,12,4,5,0.1169
2025,3,12,4,7,0.1202
2025,3,12,4,14,0.0588
2025,3,12,4,16,0.0141
2024,7,2,3,15,0.0534
2024,7,2,3,5,0.2457
2024,7,2,3,4,0.0341
2024,7,2,3,16,0.2357
2024,7,2,3,10,0.2851
2024,7,2,3,1,0.146
2024,5,12,3,8,0.1727
2024,5,12,3,9,0.2353
2024,5,12,3,1,0.1439
2024,5,12,3,7,0.0592
2024,5,12,3,15,0.0751
2024,5,12,3,13,0.0992
2024,5,12,3,12,0.2146
2024,3,10,3,5,0.2869
2024,3,10,3,2,0.6063
2024,3,10,3,13,0.1068
2024,12,5,3,7,0.0438
2024,12,5,3,3,0.3825
2024,12,5,3,1,0.1131
2024,12,5,3,16,0.4606
2024,3,19,2,9,0.0569
2024,3,19,2,6,0.3293
2024,3,19,2,12,0.3371
2024,3,19,2,13,0.2767
2024,9,11,2,15,0.2928
2024,9,11,2,16,0.2456
2024,9,11,2,14,0.1972
2024,9,11,2,1,0.1948
2024,9,11,2,12,0.0696
2024,12,14,2,4,0.2261
2024,12,14,2,15,0.2254
2024,12,14,2,2,0.0678
2024,12,14,2,10,0.1681
2024,12,14,2,14,0.1469
2024,12,14,2,5,0.1215
2024,12,14,2,9,0.0442
2024,4,5,5,5,0.0122
2024,4,5,5,10,0.2812
2024,4,5,5,15,0.1048
2024,4,5,5,11,0.0751
2024,4,5,5,12,0.2357
2024,4,5,5,7,0.291
2024,11,2,1,1,0.0848
2024,11,2,1,6,0.2297
2024,11,2,1,14,0.2339
2024,11,2,1,13,0.1866
2024,11,2,1,5,0.265
2024,12,20,4,5,0.3187
2024,12,20,4,16,0.1321
2024,12,20,4,12,0.3001
2024,12,20,4,8,0.2491
2025,1,10,5,7,0.506
2025,1,10,5,8,0.2256
2025,1,10,5,4,0.2684
2024,2,16,4,12,0.1758
2024,2,16,4,14,0.1
2024,2,16,4,1,0.1934
2024,2,16,4,9,0.1299
2024,2,16,4,3,0.1409
2024,2,16,4,2,0.0431
2024,2,16,4,5,0.2169
2025,1,5,1,2,0.0517
2025,1,5,1,4,0.3683
2025,1,5,1,1,0.2035
2025,1,5,1,8,0.3765
2025,7,16,3,13,0.1261
2025,7,16,3,11,0.2013
2025,7,16,3,2,0.0602
2025,7,16,3,15,0.295
2025,7,16,3,1,0.1989
2025,7,16,3,4,0.1185
2025,7,15,5,9,0.0885
2025,7,15,5,12,0.0269
2025,7,15,5,14,0.0486
